age,income,daily_gaming_hours,weekly_sessions,years_gaming,sleep_hours,caffeine_intake,exercise_hours,stress_level,anxiety_score,depression_score,social_interaction_score,relationship_satisfaction,academic_performance,work_productivity,addiction_level,multiplayer_ratio,toxic_exposure,violent_games_ratio,mobile_gaming_ratio,night_gaming_ratio,weekend_gaming_hours,friends_gaming_count,online_friends,streaming_hours,esports_interest,headset_usage,microtransactions_spending,parental_supervision,loneliness_score,aggression_score,happiness_score,bmi,screen_time_total,eye_strain_score,back_pain_score,competitive_rank,internet_quality,gaming_intensity_index,online_social_ratio,gaming_screen_share,mental_burden_index,gender_Female,gender_Male,gender_Other
38.0,64049.0,3.31,25.0,13.0,7.2,1.76,1.36,6.0,3.5,5.36,7.0,4.77,78.5,64.77,3.68,0.61,0.16,0.55,0.71,0.71,6.8,4.0,253.0,0.21,4.0,1.0,1024.99,4.0,7.82,6.82,5.12,22.34,14.27,5.98,3.44,18.0,4.0,3.335714285714286,50.6,0.23195513441099272,4.953333333333333,1,0,0
37.0,17301.0,11.57,24.0,7.0,7.37,0.93,2.4,3.0,0.49,7.06,3.6,6.77,40.68,84.04,7.24,0.35,0.26,0.61,0.42,0.81,11.26,1.0,448.0,0.55,3.0,0.0,1087.24,6.0,0.28,7.09,4.85,23.21,18.41,0.45,3.94,51.0,8.0,9.872857142857143,224.0,0.6284627578238589,3.516666666666667,0,1,0
42.0,16962.0,4.63,18.0,20.0,9.05,4.59,0.87,2.0,3.93,6.93,4.92,8.49,70.67,65.14,3.43,0.06,0.32,0.46,0.43,0.23,16.02,2.0,484.0,2.89,9.0,1.0,355.2,3.0,1.93,8.08,8.37,25.85,11.3,5.96,4.92,34.0,3.0,5.595714285714286,161.33333333333334,0.40973447701464805,4.286666666666666,0,1,0
23.0,97546.0,2.25,19.0,19.0,5.96,5.17,0.42,9.0,4.46,5.61,7.87,5.6,61.96,79.28,0.0,0.59,0.28,0.91,0.32,0.51,8.1,17.0,466.0,1.42,3.0,0.0,2006.62,2.0,7.09,4.03,6.96,21.03,9.06,5.36,3.08,21.0,4.0,2.7642857142857147,25.88888888888889,0.24834434344985173,6.3566666666666665,0,1,0
19.0,132631.0,1.52,32.0,1.0,5.66,2.31,2.8,1.0,6.07,6.27,4.82,6.07,76.96,54.73,1.5,0.84,0.62,0.11,0.58,0.88,1.67,11.0,140.0,0.49,9.0,1.0,20.21,2.0,4.44,5.03,5.05,17.19,3.78,1.55,3.67,98.0,10.0,1.3242857142857143,11.666666666666666,0.4021162957364297,4.446666666666666,0,1,0
43.0,30957.0,7.65,38.0,13.0,7.94,2.15,0.56,9.0,4.02,0.83,7.95,6.78,58.5,56.1,4.02,0.2,0.18,0.6,0.81,0.69,7.56,36.0,401.0,3.52,9.0,1.0,46.11,4.0,5.7,0.0,4.79,19.11,12.11,6.12,3.92,76.0,9.0,6.5442857142857145,10.837837837837839,0.6317092789670291,4.616666666666666,0,0,1
56.0,64246.0,2.62,31.0,16.0,8.25,0.02,0.86,7.0,2.44,4.48,6.93,8.55,44.83,63.25,1.8,0.3,0.29,0.89,0.72,0.61,6.03,0.0,384.0,1.55,7.0,1.0,629.37,6.0,4.52,3.29,9.61,24.4,3.56,4.44,4.52,61.0,1.0,2.732857142857143,384.0,0.735954849450885,4.64,0,1,0
22.0,74758.0,2.81,37.0,5.0,9.53,6.57,3.23,1.0,5.41,0.0,3.48,9.6,79.31,63.2,0.75,0.5,0.03,0.41,0.09,0.59,7.91,32.0,271.0,2.28,10.0,1.0,108.12,3.0,5.49,3.54,1.95,25.05,5.4,4.35,0.31,67.0,10.0,3.1371428571428575,8.212121212121213,0.5203702740055047,2.1366666666666667,1,0,0
51.0,132069.0,3.41,4.0,2.0,7.26,3.24,0.07,1.0,2.9,6.39,8.68,1.06,47.06,86.05,2.38,0.56,0.27,0.03,0.17,0.09,1.21,48.0,104.0,0.7,3.0,0.0,943.57,6.0,3.88,1.13,4.97,25.62,5.95,5.18,3.84,11.0,9.0,2.608571428571429,2.122448979591837,0.5731091473766139,3.4299999999999997,0,1,0
25.0,128645.0,4.45,38.0,5.0,5.48,0.81,5.61,9.0,1.52,2.72,3.78,9.86,89.51,57.62,3.39,0.83,0.26,0.4,0.23,0.83,5.74,49.0,36.0,0.66,3.0,1.0,93.96,4.0,3.3,5.73,7.69,21.89,8.14,6.54,3.58,35.0,4.0,3.9985714285714287,0.72,0.5466829795229755,4.413333333333333,1,0,0
43.0,41906.0,2.91,8.0,10.0,5.54,2.79,1.33,10.0,1.46,5.7,4.99,4.2,70.02,57.6,1.57,0.19,0.09,0.95,0.28,0.87,18.31,0.0,220.0,2.49,7.0,1.0,1295.45,4.0,4.85,6.77,6.41,28.0,3.92,6.08,5.0,48.0,6.0,4.694285714285714,220.0,0.7423467494013395,5.72,0,1,0
19.0,101116.0,1.51,24.0,17.0,6.37,5.31,3.5,7.0,4.63,6.18,5.35,3.8,78.27,56.15,1.78,0.92,0.13,0.17,0.36,0.38,5.04,6.0,148.0,1.31,4.0,0.0,290.43,10.0,3.87,4.66,4.3,24.82,6.7,5.71,7.21,14.0,5.0,1.7985714285714285,21.142857142857142,0.22537310069058197,5.9366666666666665,1,0,0
54.0,74989.0,3.64,4.0,6.0,8.07,2.03,8.0,10.0,9.87,8.31,8.08,7.88,44.82,55.8,2.45,0.44,0.17,0.25,0.64,0.83,9.55,31.0,6.0,1.46,8.0,1.0,1074.46,6.0,4.83,5.12,8.21,17.01,5.95,3.28,1.35,7.0,4.0,3.9642857142857144,0.1875,0.6117646030647725,9.393333333333333,1,0,0
54.0,36896.0,5.79,17.0,17.0,5.17,0.94,5.86,3.0,3.44,1.72,2.18,3.17,67.52,62.06,3.55,0.03,0.55,0.56,0.98,0.48,3.59,22.0,498.0,1.07,9.0,0.0,451.81,7.0,7.77,3.13,6.21,24.26,6.29,6.9,2.47,18.0,1.0,4.648571428571429,21.652173913043477,0.9205085976933867,2.72,1,0,0
48.0,114065.0,2.79,19.0,13.0,7.82,2.27,0.38,9.0,5.32,3.13,5.72,5.56,67.42,38.75,1.72,0.09,0.15,0.18,0.61,0.72,1.72,41.0,226.0,1.13,3.0,0.0,250.74,7.0,8.28,3.96,8.97,21.98,6.99,0.96,2.56,69.0,6.0,2.2385714285714284,5.380952380952381,0.3991415737994887,5.816666666666666,0,1,0
32.0,149501.0,2.47,7.0,17.0,7.6,0.35,0.83,1.0,2.06,9.15,6.1,2.16,100.0,73.81,1.33,0.31,0.51,0.52,0.3,0.09,14.44,21.0,407.0,3.6,7.0,1.0,222.93,4.0,4.16,7.08,6.65,20.36,4.18,6.14,3.49,62.0,10.0,3.827142857142857,18.5,0.5909089495433135,4.07,0,1,0
16.0,52335.0,12.08,7.0,20.0,7.69,4.29,1.51,2.0,4.57,0.0,5.38,6.31,70.32,90.01,9.08,0.36,0.44,0.24,0.46,0.64,2.79,34.0,446.0,2.04,8.0,0.0,2167.89,10.0,1.45,6.62,6.22,25.39,16.48,4.85,6.03,41.0,2.0,9.027142857142858,12.742857142857142,0.7330096642591223,2.19,0,1,0
19.0,50367.0,1.74,11.0,20.0,7.12,1.78,5.76,1.0,4.03,10.0,7.05,6.73,72.69,59.81,1.73,0.29,0.36,0.13,0.47,0.68,2.07,48.0,491.0,1.65,9.0,1.0,123.11,4.0,3.8,3.83,6.93,24.22,3.06,8.13,3.77,17.0,5.0,1.5385714285714285,10.020408163265307,0.5686272651544885,5.010000000000001,1,0,0
13.0,101782.0,7.33,1.0,20.0,7.61,5.44,2.62,7.0,3.76,5.21,3.74,6.66,42.42,71.36,4.86,0.24,0.7,0.77,0.41,0.7,18.03,26.0,159.0,2.64,9.0,1.0,45.58,7.0,5.3,5.13,5.7,23.66,11.93,5.46,3.98,31.0,7.0,7.811428571428571,5.888888888888889,0.6144173835358439,5.323333333333333,1,0,0
56.0,18042.0,5.51,17.0,21.0,7.51,1.8,7.79,10.0,7.94,5.74,6.65,4.84,74.88,79.54,3.31,0.55,0.17,0.78,0.71,0.77,3.43,19.0,1.0,1.52,10.0,1.0,591.89,2.0,6.51,5.37,7.48,29.53,10.92,6.3,2.13,12.0,7.0,4.425714285714285,0.05,0.5045787083719132,7.8933333333333335,0,1,0
57.0,148574.0,0.3,6.0,3.0,6.5,0.29,1.91,8.0,5.9,4.18,10.0,8.94,78.05,66.8,0.33,0.38,0.08,0.53,0.34,0.48,6.92,24.0,126.0,0.86,2.0,0.0,23.67,3.0,3.78,2.89,6.29,23.54,1.95,5.67,5.86,68.0,7.0,1.2028571428571428,5.04,0.1538460749507308,6.026666666666666,0,1,0
54.0,59013.0,0.93,11.0,18.0,7.04,2.9,1.85,7.0,5.01,5.58,7.38,7.2,48.49,55.98,0.53,0.62,0.03,0.02,0.64,0.59,7.77,22.0,328.0,0.2,6.0,1.0,107.27,2.0,6.17,7.27,4.24,23.79,2.35,6.51,2.38,45.0,7.0,1.7742857142857142,14.26086956521739,0.3957445124491436,5.863333333333333,1,0,0
59.0,6895.0,2.1,26.0,4.0,7.66,2.3,0.05,3.0,5.63,4.67,6.79,3.68,89.87,52.4,2.32,0.54,0.21,0.11,0.39,0.49,3.12,25.0,286.0,6.06,2.0,1.0,1742.55,9.0,3.14,6.24,7.63,26.54,4.65,6.66,5.29,46.0,1.0,1.945714285714286,11.0,0.45161280610477283,4.433333333333334,0,1,0
25.0,21548.0,0.41,37.0,6.0,9.94,0.6,0.48,9.0,3.92,7.07,5.61,5.35,78.25,75.44,0.0,0.85,0.26,0.2,0.48,0.2,7.23,40.0,374.0,1.16,2.0,0.0,551.62,2.0,4.19,7.52,5.44,24.09,3.85,5.53,0.09,25.0,1.0,1.3257142857142858,9.121951219512194,0.10649347883286263,6.663333333333334,0,1,0
34.0,110935.0,6.38,4.0,20.0,6.83,7.75,3.55,8.0,0.54,9.02,5.33,6.02,62.28,55.87,4.72,0.37,0.58,0.49,0.28,0.19,14.98,10.0,46.0,0.48,3.0,0.0,413.18,10.0,6.44,0.29,7.83,21.82,9.41,3.94,4.06,87.0,8.0,6.697142857142857,4.181818181818182,0.6780020533472845,5.853333333333333,1,0,0
33.0,107961.0,0.61,28.0,15.0,6.27,1.5,0.12,8.0,6.29,5.32,5.39,4.91,92.42,70.19,0.2,0.64,0.18,0.49,0.33,0.8,1.4,22.0,425.0,0.84,6.0,1.0,422.88,1.0,2.76,4.54,6.71,20.83,2.42,5.51,5.61,63.0,4.0,0.6357142857142856,18.47826086956522,0.2520660115429704,6.536666666666666,1,0,0
34.0,93927.0,1.32,28.0,18.0,5.87,0.03,0.82,6.0,3.81,2.37,3.19,7.26,62.13,72.99,0.3,0.69,0.25,0.53,0.06,0.42,18.53,48.0,496.0,3.3,0.0,1.0,310.98,2.0,7.03,5.04,5.98,22.73,4.53,4.36,4.47,78.0,6.0,3.5900000000000003,10.122448979591837,0.29139066415217124,4.06,1,0,0
40.0,7333.0,3.21,35.0,14.0,8.69,1.73,2.01,2.0,2.6,7.29,7.49,9.08,49.01,71.9,0.29,0.84,0.57,0.25,0.45,0.29,3.34,26.0,103.0,2.75,8.0,0.0,550.42,0.0,7.59,3.43,5.37,23.74,9.43,4.4,4.18,43.0,10.0,2.77,3.814814814814815,0.3404029331492118,3.9633333333333334,1,0,0
21.0,124202.0,2.39,31.0,5.0,5.5,1.61,2.58,9.0,6.83,8.28,7.4,6.58,61.63,79.41,3.24,0.4,0.57,0.82,0.47,0.54,3.23,43.0,239.0,0.67,5.0,0.0,2297.394500000001,8.0,5.07,5.74,6.4,31.68,9.87,4.82,1.66,35.0,7.0,2.1685714285714286,5.431818181818182,0.24214789846525855,8.036666666666667,1,0,0
38.0,91534.0,2.98,24.0,12.0,7.5,0.46,4.73,1.0,8.63,10.0,6.25,4.34,73.82,69.94,2.23,0.1,0.32,0.66,0.53,0.55,4.77,36.0,399.0,2.99,5.0,0.0,464.66,4.0,4.64,7.82,4.76,25.02,4.23,6.37,0.0,68.0,9.0,2.81,10.783783783783784,0.7044915592218535,6.543333333333334,0,1,0
21.0,81959.0,11.99,35.0,1.0,7.41,0.07,2.33,6.0,6.0,8.49,7.05,3.29,66.47,75.86,8.82,0.54,0.25,0.63,0.49,0.17,8.45,9.0,157.0,2.58,10.0,1.0,484.12,4.0,5.37,1.34,3.61,26.88,16.63,4.6,5.7,32.0,10.0,9.771428571428572,15.7,0.7209861262185132,6.830000000000001,0,1,0
27.0,34430.0,7.48,21.0,4.0,8.94,0.05,0.59,1.0,1.69,4.3,3.49,8.5,62.42,64.08,4.01,0.33,0.39,0.47,0.33,0.21,11.4,38.0,485.0,2.06,3.0,0.0,246.19,1.0,6.06,4.71,4.3,27.06,11.05,8.37,3.63,21.0,9.0,6.971428571428572,12.435897435897436,0.6769230156630756,2.33,0,1,0
22.0,83617.0,3.33,37.0,23.0,8.09,3.41,4.95,10.0,5.49,1.88,6.79,5.35,71.44,77.37,3.49,0.67,0.29,0.62,0.67,0.34,1.13,32.0,311.0,1.1,8.0,1.0,48.37,6.0,5.92,8.5,6.94,22.62,12.29,7.22,4.64,89.0,6.0,2.5399999999999996,9.424242424242424,0.27095197144410327,5.79,1,0,0
36.0,120297.0,2.93,27.0,19.0,4.66,2.16,0.15,8.0,4.14,0.92,3.97,8.62,69.38,71.25,2.76,0.57,0.09,0.38,0.76,0.56,11.78,31.0,50.0,2.18,3.0,0.0,465.82,0.0,6.28,5.08,3.64,28.47,8.65,6.38,3.73,35.0,8.0,3.775714285714286,1.5625,0.33872828454008275,4.353333333333333,0,1,0
54.0,33186.0,1.28,20.0,10.0,5.63,3.72,1.23,5.0,7.24,7.44,8.6,6.11,71.64,64.08,0.81,0.24,0.31,0.69,0.77,0.54,5.99,14.0,431.0,3.21,3.0,0.0,1196.93,4.0,3.77,4.72,5.09,24.16,3.28,1.71,1.07,40.0,10.0,1.77,28.733333333333334,0.39024378346226113,6.56,0,1,0
20.0,123664.0,2.75,12.0,15.0,9.11,0.18,0.9,4.0,7.21,4.18,5.61,5.35,90.7,84.43,2.79,0.68,0.11,0.15,0.45,0.62,3.92,28.0,461.0,4.85,1.0,1.0,565.82,4.0,7.73,4.51,8.25,33.96,3.75,4.37,1.82,54.0,10.0,2.5242857142857145,15.89655172413793,0.7333331377778299,5.13,0,1,0
36.0,101741.0,6.86,38.0,9.0,9.0,7.79,0.55,2.0,5.1,4.0,4.08,8.09,100.0,57.1,4.23,0.27,0.2,0.69,0.28,0.38,2.87,35.0,396.0,0.09,5.0,0.0,289.65,9.0,6.62,6.33,8.71,14.21,12.22,0.56,3.55,27.0,7.0,5.3100000000000005,11.0,0.5613747494783348,3.6999999999999997,0,1,0
28.0,34208.0,3.21,33.0,20.0,5.96,9.150100000000021,2.46,1.0,7.31,7.13,4.88,8.66,81.98,77.2,2.04,0.62,0.17,0.8,0.78,0.71,2.0,22.0,375.0,0.57,9.0,1.0,432.76,10.0,3.0,6.04,5.87,20.01,5.57,5.44,1.89,55.0,5.0,2.5785714285714287,16.304347826086957,0.5763015123336602,5.1466666666666665,1,0,0
38.0,43862.0,1.02,14.0,19.0,6.71,1.83,2.33,10.0,8.63,6.85,4.73,0.59,79.99,47.97,0.0,0.09,0.09,0.69,0.27,0.92,1.25,12.0,122.0,1.88,5.0,0.0,68.84,1.0,5.44,5.5,5.72,25.78,3.16,0.27,5.04,74.0,1.0,0.9071428571428571,9.384615384615385,0.32278470797952274,8.493333333333334,0,1,0
39.0,20487.0,1.78,24.0,11.0,6.13,0.85,6.5,2.0,7.99,4.12,7.78,5.74,80.56,100.0,1.29,0.47,0.35,0.43,0.72,0.37,0.82,18.0,262.0,0.72,2.0,1.0,511.05,2.0,6.07,5.73,6.39,19.5,4.29,3.91,0.73,42.0,6.0,1.3885714285714286,13.789473684210526,0.4149183182008582,4.703333333333333,0,1,0
49.0,129643.0,3.85,16.0,8.0,6.99,1.06,3.73,8.0,1.22,3.8,7.0,7.54,66.4,49.46,1.85,0.33,0.18,0.59,0.63,0.95,12.28,8.0,351.0,9.04,1.0,1.0,342.13,9.0,4.6,2.49,6.76,22.83,9.72,6.41,4.8,15.0,5.0,4.5042857142857144,39.0,0.39609049422937304,4.34,1,0,0
16.0,55239.0,7.15,10.0,10.0,8.41,0.55,0.93,6.0,5.57,5.24,6.67,7.37,69.34,70.54,4.95,0.66,0.26,0.66,0.76,0.6,6.87,21.0,431.0,5.56,4.0,0.0,830.71,8.0,4.91,4.78,7.05,18.49,13.33,6.54,6.52,80.0,8.0,6.088571428571428,19.59090909090909,0.5363840557851421,5.603333333333334,1,0,0
36.0,12459.0,4.84,15.0,20.0,5.7,2.24,2.9,2.0,4.12,4.61,5.35,5.26,87.83,69.44,2.51,0.31,0.3,0.63,0.04,0.57,9.05,25.0,3.0,1.0,9.0,1.0,1180.65,7.0,0.9,7.63,5.8,19.32,6.63,5.54,8.38,31.0,4.0,4.75,0.11538461538461539,0.7300149728484203,3.5766666666666667,0,1,0
31.0,75200.0,0.87,16.0,24.0,4.27,1.68,0.97,1.0,4.09,5.26,4.6,6.6,85.1,62.72,0.73,0.68,0.42,0.52,0.45,0.63,6.36,25.0,172.0,0.77,0.0,1.0,1135.45,2.0,2.29,5.42,3.14,21.28,6.83,3.42,3.43,59.0,5.0,1.53,6.615384615384615,0.12737919072046988,3.4499999999999997,1,0,0
48.0,66645.0,6.7,33.0,16.0,5.22,3.3,0.34,9.0,5.36,6.53,6.1,6.21,69.27,62.43,5.29,0.65,0.43,0.29,0.26,0.42,11.76,45.0,250.0,1.38,0.0,1.0,2297.394500000001,4.0,7.36,2.75,3.88,16.56,8.88,10.0,3.96,57.0,10.0,6.465714285714285,5.434782608695652,0.7545044195377906,6.963333333333334,0,1,0
51.0,39310.0,4.9,36.0,7.0,5.98,0.24,2.51,9.0,4.9,5.29,8.5,7.23,66.33,70.22,1.03,0.38,0.39,0.38,0.27,0.99,7.64,44.0,135.0,2.36,10.0,0.0,168.05,6.0,0.76,4.94,5.06,26.61,6.49,3.98,4.04,48.0,5.0,4.591428571428572,3.0,0.7550075878262577,6.396666666666667,1,0,0
22.0,103148.0,1.64,7.0,24.0,6.17,1.65,1.22,10.0,9.22,3.73,5.21,8.19,90.7,69.24,0.59,0.72,0.37,0.4,0.76,0.63,12.39,27.0,145.0,1.5,9.0,0.0,907.73,5.0,2.55,3.3,2.17,23.43,4.37,4.65,6.68,91.0,3.0,2.9414285714285713,5.178571428571429,0.3752859553121383,7.650000000000001,1,0,0
37.0,123736.0,4.63,28.0,12.0,7.54,2.01,1.35,5.0,1.74,5.73,4.65,6.22,96.97,76.03,4.36,0.49,0.25,0.33,0.18,0.85,5.67,20.0,380.0,3.03,7.0,1.0,304.7,4.0,5.89,2.52,4.48,24.71,6.51,1.06,5.19,89.0,1.0,4.117142857142857,18.095238095238095,0.7112134084157591,4.156666666666667,1,0,0
30.0,124394.0,3.39,18.0,16.0,6.59,2.24,1.67,10.0,5.52,5.16,5.73,6.1,94.29,66.04,1.95,0.81,0.28,0.21,0.27,0.62,19.98,42.0,149.0,1.92,9.0,1.0,192.92,10.0,6.98,8.18,8.79,24.16,5.75,5.44,4.94,80.0,7.0,5.275714285714286,3.4651162790697674,0.5895651148582409,6.8933333333333335,0,1,0
31.0,76614.0,4.1,10.0,4.0,5.74,0.36,0.02,3.0,4.2,3.84,3.22,7.47,100.0,72.89,3.46,0.8,0.7,0.26,0.41,0.51,2.48,10.0,380.0,2.67,7.0,0.0,83.82,1.0,7.72,3.79,10.0,22.57,9.95,0.57,2.67,31.0,6.0,3.282857142857143,34.54545454545455,0.41206026009444624,3.6799999999999997,0,1,0
48.0,48128.0,5.04,6.0,19.0,7.3,0.25,0.1,7.0,6.94,6.67,5.8,4.67,76.58,53.29,4.01,0.47,0.38,0.46,0.13,0.32,0.61,40.0,419.0,5.22,1.0,0.0,135.89,1.0,5.65,4.89,4.29,23.88,12.44,3.51,3.42,32.0,1.0,3.687142857142857,10.21951219512195,0.40514466196586324,6.87,0,1,0
22.0,11322.0,3.72,8.0,12.0,7.69,0.11,0.93,3.0,3.23,4.26,8.01,7.67,86.7,71.3,3.32,0.62,0.57,0.71,0.45,0.38,0.87,43.0,477.0,0.8,10.0,1.0,628.52,1.0,2.57,1.14,3.44,27.32,9.99,6.12,1.7,41.0,7.0,2.7814285714285716,10.840909090909092,0.3723723350978644,3.4966666666666666,1,0,0
45.0,137948.0,1.84,21.0,4.0,7.42,1.03,1.15,9.0,9.72,9.67,5.57,4.45,42.63,47.75,0.0,0.63,0.49,0.07,0.88,0.46,2.22,26.0,128.0,1.11,8.0,0.0,549.29,0.0,4.39,5.84,5.05,20.73,5.53,6.76,7.88,16.0,5.0,1.6314285714285717,4.7407407407407405,0.33273050041039776,9.463333333333333,1,0,0
17.0,87378.0,0.41,14.0,2.0,8.26,4.86,0.04,4.0,6.57,5.04,7.63,4.72,57.21,59.42,0.0,0.84,0.16,0.55,0.26,0.52,6.0,10.0,438.0,0.85,4.0,1.0,693.87,6.0,4.78,3.15,7.99,27.37,2.97,5.77,3.87,40.0,2.0,1.1500000000000001,39.81818181818182,0.1380470915666358,5.203333333333333,0,1,0
59.0,83434.0,2.2,4.0,20.0,6.45,1.4,2.36,6.0,4.07,4.71,0.91,8.22,67.48,74.41,1.4,0.43,0.26,0.09,0.66,0.63,5.92,24.0,323.0,0.86,4.0,0.0,104.06,5.0,5.63,3.75,3.62,29.58,5.0,8.71,2.86,42.0,4.0,2.4171428571428573,12.92,0.43999991200001765,4.926666666666667,1,0,0
47.0,120073.0,1.92,34.0,6.0,5.25,0.6,0.21,6.0,3.35,2.93,5.19,4.12,63.29,82.7,2.16,0.11,0.33,0.23,0.16,0.64,1.9,11.0,450.0,3.2,0.0,1.0,113.4,10.0,0.76,3.36,7.47,16.68,8.04,7.43,3.23,97.0,2.0,1.6428571428571428,37.5,0.23880594044702236,4.093333333333334,0,1,0
56.0,47221.0,2.13,2.0,15.0,10.73,0.56,0.23,7.0,4.91,3.2,3.91,6.26,80.26,76.19,2.27,0.78,0.13,0.41,0.76,0.54,6.12,10.0,14.0,4.07,10.0,0.0,185.08,10.0,8.4,4.03,7.23,20.98,4.65,4.64,4.92,68.0,5.0,2.3957142857142855,1.2727272727272727,0.4580644176205553,5.036666666666666,0,1,0
46.0,105357.0,2.34,1.0,18.0,7.93,1.36,4.26,4.0,3.69,2.53,4.57,3.26,68.18,80.73,3.83,0.55,0.41,0.25,0.35,0.7,4.38,32.0,14.0,0.95,8.0,0.0,559.09,6.0,4.29,7.17,5.22,23.73,3.75,6.99,3.43,66.0,10.0,2.2971428571428567,0.42424242424242425,0.6239998336000443,3.4066666666666663,1,0,0
45.0,99417.0,0.3,26.0,22.0,9.94,5.43,0.06,8.0,2.42,1.41,8.13,2.69,82.91,52.07,1.01,0.34,0.23,0.32,0.18,0.76,3.6,39.0,400.0,7.94,3.0,0.0,469.84,7.0,5.07,4.22,6.29,21.29,2.55,6.02,3.41,58.0,6.0,0.7285714285714285,10.0,0.117647012687446,3.9433333333333334,0,1,0
33.0,71318.0,9.22,9.0,10.0,5.77,0.76,0.4,6.0,4.14,6.19,4.63,5.56,100.0,86.76,6.66,0.53,0.15,0.31,0.45,0.65,7.51,21.0,495.0,0.5,9.0,0.0,156.27,3.0,4.36,6.02,7.05,23.59,11.61,5.7,2.86,0.0,8.0,7.658571428571428,22.5,0.794142911787863,5.4433333333333325,0,1,0
29.0,59568.0,3.86,16.0,15.0,9.46,0.2,0.5,1.0,7.95,5.22,4.9,8.52,70.47,82.17,3.34,0.07,0.03,0.36,0.53,0.24,3.69,21.0,28.0,2.1,2.0,0.0,361.12,1.0,3.23,2.0,3.44,28.18,5.63,1.9,8.04,59.0,7.0,3.2842857142857147,1.2727272727272727,0.685612666853878,4.723333333333334,1,0,0
34.0,83992.0,1.89,8.0,12.0,7.27,1.32,9.15,1.0,5.11,7.04,6.16,8.53,51.76,66.42,0.0,0.72,0.24,0.59,0.92,0.91,1.5,23.0,429.0,1.1,10.0,1.0,192.68,9.0,2.92,5.75,7.09,22.6,2.32,5.9,4.76,49.0,6.0,1.5642857142857143,17.875,0.8146548212694735,4.383333333333334,1,0,0
49.0,61356.0,4.04,39.0,22.0,8.25,2.94,2.1,10.0,9.33,3.29,6.97,3.68,50.95,45.08,2.68,0.97,0.22,0.26,0.5,0.42,11.53,17.0,50.0,2.76,9.0,1.0,10.34,9.0,4.94,6.73,5.0,23.72,5.42,5.24,3.23,59.0,4.0,4.532857142857142,2.7777777777777777,0.7453873163492036,7.54,0,1,0
27.0,128690.0,4.89,34.0,21.0,7.47,5.08,5.89,3.0,9.87,2.07,0.39,4.31,71.32,77.53,3.48,0.22,0.4,0.26,0.5,0.07,4.11,29.0,269.0,0.99,8.0,1.0,233.67,1.0,5.17,3.93,6.09,20.98,5.6,0.56,6.55,25.0,3.0,4.08,8.966666666666667,0.8732141297831911,4.9799999999999995,0,1,0
47.0,50564.0,2.12,1.0,13.0,7.22,2.44,1.01,6.0,7.79,1.99,8.1,7.42,79.8,64.53,2.15,0.64,0.06,0.36,0.38,0.23,3.51,19.0,95.0,0.77,10.0,0.0,370.32,1.0,5.54,2.87,4.71,22.84,8.12,3.54,6.79,35.0,1.0,2.015714285714286,4.75,0.26108371168919814,5.26,0,1,0
40.0,50461.0,1.87,24.0,2.0,8.59,0.38,2.77,9.0,5.46,0.0,8.24,3.41,80.39,81.76,0.65,0.79,0.27,0.4,0.94,0.46,9.03,6.0,487.0,2.23,1.0,0.0,606.96,2.0,3.02,3.78,4.36,17.77,6.91,8.79,5.24,57.0,9.0,2.625714285714286,69.57142857142857,0.2706222473773882,4.82,0,1,0
19.0,139127.0,0.36,5.0,17.0,9.39,0.77,0.8,10.0,1.75,4.94,5.35,1.89,71.47,63.94,0.07,0.84,0.26,0.16,0.34,0.4,8.43,5.0,413.0,0.51,3.0,0.0,697.1,4.0,4.56,5.7,2.16,28.21,3.1,3.21,1.86,39.0,10.0,1.4614285714285715,68.83333333333333,0.11612899479709844,5.5633333333333335,1,0,0
44.0,141110.0,2.59,21.0,17.0,8.43,0.26,0.37,7.0,5.45,0.06,5.68,4.41,71.98,80.11,1.71,0.43,0.12,0.27,0.76,0.21,8.72,24.0,333.0,2.42,2.0,1.0,343.15,5.0,7.83,6.69,7.09,22.73,8.21,5.95,2.95,67.0,3.0,3.095714285714286,13.32,0.3154689018917293,4.17,1,0,0
23.0,141713.0,3.47,25.0,19.0,7.84,3.99,0.32,4.0,5.67,5.31,3.93,6.63,79.97,66.64,2.18,0.71,0.31,0.09,0.43,0.57,8.43,38.0,20.0,1.95,1.0,1.0,244.76,2.0,7.1,7.6,6.35,25.84,8.03,2.39,1.62,93.0,8.0,3.682857142857143,0.5128205128205128,0.4321294605069166,4.993333333333333,1,0,0
22.0,69218.0,8.1,16.0,21.0,6.53,5.78,2.62,10.0,3.35,4.33,4.81,4.66,53.2,64.56,4.29,0.31,0.46,0.35,0.38,0.85,11.76,19.0,278.0,0.73,1.0,0.0,31.8,5.0,4.56,4.6,7.23,30.0,9.6,5.39,3.33,77.0,9.0,7.465714285714285,13.9,0.8437499121093842,5.8933333333333335,1,0,0
21.0,109501.0,3.93,21.0,13.0,5.42,1.03,0.02,6.0,1.81,4.31,3.74,6.58,65.29,70.67,2.85,0.7,0.53,0.49,0.44,0.74,3.18,37.0,69.0,4.07,2.0,0.0,262.65,1.0,6.33,4.96,7.87,25.0,8.04,4.08,5.79,51.0,4.0,3.2614285714285716,1.8157894736842106,0.48880590935249896,4.04,1,0,0
